date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:49:14	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:17%20GMT	https://twitter-trends.iamrohit.in/korea/yongin	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/yongin	(from https://twitter-trends.iamrohit.in/)
11:49:15	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:17%20GMT	https://twitter-trends.iamrohit.in/korea/ansan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/ansan	(from https://twitter-trends.iamrohit.in/)
11:49:15	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:18%20GMT	https://twitter-trends.iamrohit.in/korea/bucheon	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/bucheon	(from https://twitter-trends.iamrohit.in/)
11:49:16	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:19%20GMT	https://twitter-trends.iamrohit.in/korea/busan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/busan	(from https://twitter-trends.iamrohit.in/)
11:49:17	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:19%20GMT	https://twitter-trends.iamrohit.in/korea/changwon	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/changwon	(from https://twitter-trends.iamrohit.in/)
11:49:17	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:20%20GMT	https://twitter-trends.iamrohit.in/korea/daegu	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/daegu	(from https://twitter-trends.iamrohit.in/)
11:49:18	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:21%20GMT	https://twitter-trends.iamrohit.in/korea/gwangju	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/gwangju	(from https://twitter-trends.iamrohit.in/)
11:49:19	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:21%20GMT	https://twitter-trends.iamrohit.in/korea/incheon	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/incheon	(from https://twitter-trends.iamrohit.in/)
11:49:19	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:22%20GMT	https://twitter-trends.iamrohit.in/korea/seongnam	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/seongnam	(from https://twitter-trends.iamrohit.in/)
11:49:20	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:23%20GMT	https://twitter-trends.iamrohit.in/korea/suwon	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/suwon	(from https://twitter-trends.iamrohit.in/)
11:49:21	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:24%20GMT	https://twitter-trends.iamrohit.in/korea/ulsan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/ulsan	(from https://twitter-trends.iamrohit.in/)
11:49:21	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:24%20GMT	https://twitter-trends.iamrohit.in/korea/seoul	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/seoul	(from https://twitter-trends.iamrohit.in/)
11:49:22	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:25%20GMT	https://twitter-trends.iamrohit.in/korea/daejeon	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/daejeon	(from https://twitter-trends.iamrohit.in/)
11:49:22	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:25%20GMT	https://twitter-trends.iamrohit.in/latvia/riga	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/latvia/riga	(from https://twitter-trends.iamrohit.in/)
11:49:23	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:26%20GMT	https://twitter-trends.iamrohit.in/malaysia/kajang	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/malaysia/kajang	(from https://twitter-trends.iamrohit.in/)
11:49:24	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:27%20GMT	https://twitter-trends.iamrohit.in/malaysia/ipoh	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/malaysia/ipoh	(from https://twitter-trends.iamrohit.in/)
11:49:24	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:27%20GMT	https://twitter-trends.iamrohit.in/malaysia/johor-bahru	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/malaysia/johor-bahru	(from https://twitter-trends.iamrohit.in/)
11:49:25	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:28%20GMT	https://twitter-trends.iamrohit.in/malaysia/klang	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/malaysia/klang	(from https://twitter-trends.iamrohit.in/)
11:49:26	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:28%20GMT	https://twitter-trends.iamrohit.in/malaysia/kuala-lumpur	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/malaysia/kuala-lumpur	(from https://twitter-trends.iamrohit.in/)
11:49:26	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:29%20GMT	https://twitter-trends.iamrohit.in/malaysia/petaling	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/malaysia/petaling	(from https://twitter-trends.iamrohit.in/)
11:49:27	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:30%20GMT	https://twitter-trends.iamrohit.in/malaysia/hulu-langat	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/malaysia/hulu-langat	(from https://twitter-trends.iamrohit.in/)
11:49:27	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:30%20GMT	https://twitter-trends.iamrohit.in/mexico/acapulco	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/acapulco	(from https://twitter-trends.iamrohit.in/)
11:49:28	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:31%20GMT	https://twitter-trends.iamrohit.in/mexico/aguascalientes	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/aguascalientes	(from https://twitter-trends.iamrohit.in/)
11:49:29	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:31%20GMT	https://twitter-trends.iamrohit.in/mexico/chihuahua	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/chihuahua	(from https://twitter-trends.iamrohit.in/)
11:49:29	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:32%20GMT	https://twitter-trends.iamrohit.in/mexico/mexico-city	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/mexico-city	(from https://twitter-trends.iamrohit.in/)
11:49:30	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:33%20GMT	https://twitter-trends.iamrohit.in/mexico/ciudad-juarez	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/ciudad-juarez	(from https://twitter-trends.iamrohit.in/)
11:49:31	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:33%20GMT	https://twitter-trends.iamrohit.in/mexico/nezahualc%c3%83%c2%b3yotl	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/nezahualc%c3%83%c2%b3yotl	(from https://twitter-trends.iamrohit.in/)
11:49:31	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:34%20GMT	https://twitter-trends.iamrohit.in/mexico/culiac%c3%83%c2%a1n	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/culiac%c3%83%c2%a1n	(from https://twitter-trends.iamrohit.in/)
11:49:32	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:35%20GMT	https://twitter-trends.iamrohit.in/mexico/ecatepec-de-morelos	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/ecatepec-de-morelos	(from https://twitter-trends.iamrohit.in/)
11:49:32	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:35%20GMT	https://twitter-trends.iamrohit.in/mexico/guadalajara	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/guadalajara	(from https://twitter-trends.iamrohit.in/)
11:49:33	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:36%20GMT	https://twitter-trends.iamrohit.in/mexico/hermosillo	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/hermosillo	(from https://twitter-trends.iamrohit.in/)
11:49:34	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:37%20GMT	https://twitter-trends.iamrohit.in/mexico/le%c3%83%c2%b3n	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/le%c3%83%c2%b3n	(from https://twitter-trends.iamrohit.in/)
11:49:38	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:41%20GMT	https://twitter-trends.iamrohit.in/mexico/m%c3%83%c2%a9rida	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/m%c3%83%c2%a9rida	(from https://twitter-trends.iamrohit.in/)
11:49:39	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:41%20GMT	https://twitter-trends.iamrohit.in/mexico/mexicali	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/mexicali	(from https://twitter-trends.iamrohit.in/)
11:49:40	148255/148255	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Oct%202021%2006:19:43%20GMT	https://twitter-trends.iamrohit.in/mexico/monterrey	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/monterrey.html	(from https://twitter-trends.iamrohit.in/)
11:49:41	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:44%20GMT	https://twitter-trends.iamrohit.in/mexico/morelia	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/morelia.101.delayed	(from https://twitter-trends.iamrohit.in/)
11:49:42	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:45%20GMT	https://twitter-trends.iamrohit.in/mexico/naucalpan-de-ju%c3%83%c2%a1rez	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/naucalpan-de-ju%c3%83%c2%a1rez	(from https://twitter-trends.iamrohit.in/)
11:49:42	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:45%20GMT	https://twitter-trends.iamrohit.in/mexico/puebla	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/puebla	(from https://twitter-trends.iamrohit.in/)
11:49:43	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:46%20GMT	https://twitter-trends.iamrohit.in/mexico/quer%c3%83%c2%a9taro	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/quer%c3%83%c2%a9taro	(from https://twitter-trends.iamrohit.in/)
11:49:44	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:46%20GMT	https://twitter-trends.iamrohit.in/mexico/saltillo	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/saltillo	(from https://twitter-trends.iamrohit.in/)
11:49:44	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:47%20GMT	https://twitter-trends.iamrohit.in/mexico/san-luis-potos%c3%83%c2%ad	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/san-luis-potos%c3%83%c2%ad	(from https://twitter-trends.iamrohit.in/)
11:49:45	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:48%20GMT	https://twitter-trends.iamrohit.in/mexico/tijuana	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/tijuana	(from https://twitter-trends.iamrohit.in/)
11:49:46	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:48%20GMT	https://twitter-trends.iamrohit.in/mexico/toluca	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/toluca	(from https://twitter-trends.iamrohit.in/)
11:49:46	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:49%20GMT	https://twitter-trends.iamrohit.in/mexico/zapopan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/mexico/zapopan	(from https://twitter-trends.iamrohit.in/)
11:49:47	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:50%20GMT	https://twitter-trends.iamrohit.in/netherlands/den-haag	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/netherlands/den-haag	(from https://twitter-trends.iamrohit.in/)
11:49:48	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:50%20GMT	https://twitter-trends.iamrohit.in/netherlands/amsterdam	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/netherlands/amsterdam	(from https://twitter-trends.iamrohit.in/)
11:49:48	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:51%20GMT	https://twitter-trends.iamrohit.in/netherlands/rotterdam	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/netherlands/rotterdam	(from https://twitter-trends.iamrohit.in/)
11:49:49	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:51%20GMT	https://twitter-trends.iamrohit.in/netherlands/utrecht	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/netherlands/utrecht	(from https://twitter-trends.iamrohit.in/)
11:49:49	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:52%20GMT	https://twitter-trends.iamrohit.in/new-zealand/auckland	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/new-zealand/auckland	(from https://twitter-trends.iamrohit.in/)
11:49:50	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:53%20GMT	https://twitter-trends.iamrohit.in/nigeria/benin-city	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/nigeria/benin-city	(from https://twitter-trends.iamrohit.in/)
11:49:51	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:53%20GMT	https://twitter-trends.iamrohit.in/nigeria/ibadan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/nigeria/ibadan	(from https://twitter-trends.iamrohit.in/)
11:49:51	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:54%20GMT	https://twitter-trends.iamrohit.in/nigeria/kaduna	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/nigeria/kaduna	(from https://twitter-trends.iamrohit.in/)
11:49:52	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:55%20GMT	https://twitter-trends.iamrohit.in/nigeria/kano	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/nigeria/kano	(from https://twitter-trends.iamrohit.in/)
11:49:53	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:56%20GMT	https://twitter-trends.iamrohit.in/nigeria/lagos	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/nigeria/lagos	(from https://twitter-trends.iamrohit.in/)
11:49:53	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:56%20GMT	https://twitter-trends.iamrohit.in/nigeria/port-harcourt	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/nigeria/port-harcourt	(from https://twitter-trends.iamrohit.in/)
11:49:54	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:57%20GMT	https://twitter-trends.iamrohit.in/norway/bergen	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/norway/bergen	(from https://twitter-trends.iamrohit.in/)
11:49:54	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:57%20GMT	https://twitter-trends.iamrohit.in/norway/oslo	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/norway/oslo	(from https://twitter-trends.iamrohit.in/)
11:49:55	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:58%20GMT	https://twitter-trends.iamrohit.in/oman/muscat	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/oman/muscat	(from https://twitter-trends.iamrohit.in/)
11:49:56	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:58%20GMT	https://twitter-trends.iamrohit.in/pakistan/karachi	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/pakistan/karachi	(from https://twitter-trends.iamrohit.in/)
11:49:56	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:19:59%20GMT	https://twitter-trends.iamrohit.in/pakistan/lahore	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/pakistan/lahore	(from https://twitter-trends.iamrohit.in/)
11:49:57	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:00%20GMT	https://twitter-trends.iamrohit.in/pakistan/multan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/pakistan/multan	(from https://twitter-trends.iamrohit.in/)
11:49:57	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:00%20GMT	https://twitter-trends.iamrohit.in/pakistan/rawalpindi	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/pakistan/rawalpindi	(from https://twitter-trends.iamrohit.in/)
11:49:58	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:01%20GMT	https://twitter-trends.iamrohit.in/pakistan/faisalabad	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/pakistan/faisalabad	(from https://twitter-trends.iamrohit.in/)
11:49:58	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:01%20GMT	https://twitter-trends.iamrohit.in/peru/lima	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/peru/lima	(from https://twitter-trends.iamrohit.in/)
11:49:59	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:02%20GMT	https://twitter-trends.iamrohit.in/philippines/calocan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/philippines/calocan	(from https://twitter-trends.iamrohit.in/)
11:50:00	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:02%20GMT	https://twitter-trends.iamrohit.in/philippines/makati	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/philippines/makati	(from https://twitter-trends.iamrohit.in/)
11:50:00	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:03%20GMT	https://twitter-trends.iamrohit.in/philippines/pasig	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/philippines/pasig	(from https://twitter-trends.iamrohit.in/)
11:50:01	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:04%20GMT	https://twitter-trends.iamrohit.in/philippines/taguig	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/philippines/taguig	(from https://twitter-trends.iamrohit.in/)
11:50:02	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:04%20GMT	https://twitter-trends.iamrohit.in/philippines/antipolo	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/philippines/antipolo	(from https://twitter-trends.iamrohit.in/)
11:50:02	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:05%20GMT	https://twitter-trends.iamrohit.in/philippines/cagayan-de-oro	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/philippines/cagayan-de-oro	(from https://twitter-trends.iamrohit.in/)
11:50:03	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:05%20GMT	https://twitter-trends.iamrohit.in/philippines/cebu-city	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/philippines/cebu-city	(from https://twitter-trends.iamrohit.in/)
11:50:03	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:06%20GMT	https://twitter-trends.iamrohit.in/philippines/davao-city	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/philippines/davao-city	(from https://twitter-trends.iamrohit.in/)
11:50:04	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:07%20GMT	https://twitter-trends.iamrohit.in/philippines/manila	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/philippines/manila	(from https://twitter-trends.iamrohit.in/)
11:50:04	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:07%20GMT	https://twitter-trends.iamrohit.in/philippines/quezon-city	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/philippines/quezon-city	(from https://twitter-trends.iamrohit.in/)
11:50:05	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:08%20GMT	https://twitter-trends.iamrohit.in/philippines/zamboanga-city	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/philippines/zamboanga-city	(from https://twitter-trends.iamrohit.in/)
11:50:06	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:08%20GMT	https://twitter-trends.iamrohit.in/poland/gda%c3%85%c2%84sk	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/poland/gda%c3%85%c2%84sk	(from https://twitter-trends.iamrohit.in/)
11:50:06	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:09%20GMT	https://twitter-trends.iamrohit.in/poland/krak%c3%83%c2%b3w	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/poland/krak%c3%83%c2%b3w	(from https://twitter-trends.iamrohit.in/)
11:50:07	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:10%20GMT	https://twitter-trends.iamrohit.in/poland/lodz	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/poland/lodz	(from https://twitter-trends.iamrohit.in/)
11:50:08	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:10%20GMT	https://twitter-trends.iamrohit.in/poland/pozna%c3%85%c2%84	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/poland/pozna%c3%85%c2%84	(from https://twitter-trends.iamrohit.in/)
11:50:08	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:11%20GMT	https://twitter-trends.iamrohit.in/poland/warsaw	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/poland/warsaw	(from https://twitter-trends.iamrohit.in/)
11:50:09	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:12%20GMT	https://twitter-trends.iamrohit.in/poland/wroclaw	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/poland/wroclaw	(from https://twitter-trends.iamrohit.in/)
11:50:10	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:12%20GMT	https://twitter-trends.iamrohit.in/russia/chelyabinsk	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/russia/chelyabinsk	(from https://twitter-trends.iamrohit.in/)
11:50:10	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:13%20GMT	https://twitter-trends.iamrohit.in/russia/khabarovsk	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/russia/khabarovsk	(from https://twitter-trends.iamrohit.in/)
11:50:11	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:14%20GMT	https://twitter-trends.iamrohit.in/russia/krasnodar	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/russia/krasnodar	(from https://twitter-trends.iamrohit.in/)
11:50:12	154536/154536	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Oct%202021%2006:20:14%20GMT	https://twitter-trends.iamrohit.in/russia/krasnoyarsk	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/russia/krasnoyarsk.html	(from https://twitter-trends.iamrohit.in/)
11:50:13	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:15%20GMT	https://twitter-trends.iamrohit.in/russia/samara	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/russia/samara.133.delayed	(from https://twitter-trends.iamrohit.in/)
11:50:13	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:16%20GMT	https://twitter-trends.iamrohit.in/russia/voronezh	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/russia/voronezh	(from https://twitter-trends.iamrohit.in/)
11:50:14	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:20:17%20GMT	https://twitter-trends.iamrohit.in/russia/yekaterinburg	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/russia/yekaterinburg	(from https://twitter-trends.iamrohit.in/)
